City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,saint-georges-de-didonne,45.6034,-1.0049,278.64,92,100,3.75,FR,1707794888
363,puerto rico,-26.796,-55.024,302.5,58,46,1.86,AR,1707794888
364,colonia,50.9333,6.95,278.08,90,75,1.54,DE,1707794889
365,la passe,45.5549,-0.8967,278.7,92,100,3.56,FR,1707794889
366,borodulikha,50.7184,80.9295,255.12,92,100,5.21,KZ,1707794830
367,mersa matruh,31.3525,27.2453,289.75,67,100,8.31,EG,1707794889
368,orange,33.7,-117.7675,289.19,55,0,1.54,US,1707794826
369,tahe,52.3333,124.7333,265.26,70,100,1.61,CN,1707794889
370,gobabis,-22.45,18.9667,297.35,46,78,4.01,NA,1707794889
371,abbeville,50.1,1.8333,281.13,91,68,4.21,FR,1707794890
372,kruisfontein,-34.0033,24.7314,290.86,84,9,3.58,ZA,1707794890
373,pagar alam,-4.0167,103.2667,299.39,74,84,1.75,ID,1707794890
374,iskateley,67.6803,53.1512,240.38,100,23,2.24,RU,1707794890
375,saynshand,44.8824,110.1163,267.06,85,93,3.34,MN,1707794890
376,mirnyy,62.5353,113.9611,245.4,97,99,1.87,RU,1707794890
377,baruun-urt,46.6806,113.2792,262.89,78,74,2.48,MN,1707794890
378,pisco,-13.7,-76.2167,297.18,78,0,6.17,PE,1707794890
379,mglin,53.0591,32.8475,274.39,100,100,2.75,RU,1707794890
380,tanumah,27.1,44.1333,284.81,74,54,3.27,SA,1707794891
381,zyrya,40.3661,50.2917,280.2,70,100,5.38,AZ,1707794891
382,eastham,41.8301,-69.9739,276.14,80,75,0.0,US,1707794891
383,shingu,33.7333,135.9833,286.85,62,97,4.71,JP,1707794891
384,uhrichsville,40.3931,-81.3465,277.16,70,0,2.57,US,1707794891
385,santiago del torno,-17.9833,-63.3833,297.25,92,100,3.3,BO,1707794891
386,moussoro,13.6408,16.4901,294.39,12,0,4.36,TD,1707794891
387,soe,-9.8607,124.284,295.23,86,100,0.99,ID,1707794892
388,weno,7.4515,151.8468,303.12,66,40,6.69,FM,1707794892
389,alvand,36.3187,49.1678,277.4,49,100,3.06,IR,1707794892
390,okhotsk,59.3833,143.3,250.64,86,100,2.9,RU,1707794641
391,kapit,2.0167,112.9333,303.09,72,94,0.69,MY,1707794892
392,port hedland,-20.3167,118.5667,305.18,62,100,4.63,AU,1707794892
393,derzhavinsk,51.1,66.3167,253.69,84,53,4.18,KZ,1707794892
394,puerto aysen,-45.4,-72.7,283.75,81,100,1.21,CL,1707794892
395,mao,39.8885,4.2658,284.46,82,0,7.2,ES,1707794893
396,pyetrykaw,52.1289,28.4921,277.53,99,100,1.34,BY,1707794893
397,santa catarina mita,14.45,-89.75,295.03,64,9,2.09,GT,1707794893
398,praia da vitoria,38.7333,-27.0667,290.24,82,20,12.6,PT,1707794893
399,bharwari,25.55,81.5,291.0,55,62,3.33,IN,1707794893
400,sandnessjoen,66.0217,12.6316,268.44,62,100,14.15,NO,1707794893
401,palmer,42.1584,-72.3287,275.72,68,75,0.0,US,1707794888
402,cockburn town,21.4612,-71.1419,298.39,76,0,9.31,TC,1707794893
403,cabedelo,-6.9811,-34.8339,299.52,80,70,4.04,BR,1707794893
404,lautoka,-17.6167,177.4667,304.07,74,40,5.66,FJ,1707794894
405,karratha,-20.7377,116.8463,299.93,84,1,5.0,AU,1707794894
406,kirakira,-10.4544,161.9205,303.28,63,51,5.63,SB,1707794894
407,pointe aux piments,-20.0628,57.5131,300.66,92,25,5.96,MU,1707794894
408,ubari,26.5921,12.7805,287.52,46,0,3.67,LY,1707794894
409,puerto armuelles,8.2833,-82.8667,302.09,57,79,0.45,PA,1707794894
410,tindouf,27.6711,-8.1474,292.07,29,0,3.54,DZ,1707794895
411,bafq,31.6128,55.4107,282.88,35,0,2.21,IR,1707794895
412,arkhangel'sk,64.5401,40.5433,245.44,75,0,1.0,RU,1707794895
413,piacabucu,-10.4056,-36.4344,299.83,79,100,3.78,BR,1707794895
414,mandera,3.9366,41.867,298.48,69,6,2.81,KE,1707794895
415,lompoc,34.6391,-120.4579,285.25,84,75,4.02,US,1707794895
416,tchintabaraden,15.8969,5.7985,294.7,10,65,3.97,NE,1707794895
417,tshabong,-26.05,22.45,299.61,34,66,4.4,BW,1707794895
418,dzhalagash,45.0833,64.6667,270.62,63,45,2.95,KZ,1707794896
419,takoradi,4.8845,-1.7554,300.65,88,2,2.73,GH,1707794896
420,el granada,37.5027,-122.4694,286.09,83,75,6.69,US,1707794896
421,selfoss,63.9331,-20.9971,272.62,82,24,4.86,IS,1707794896
422,kinablangan,7.6947,126.5503,299.92,78,93,4.28,PH,1707794897
423,labrador city,52.9463,-66.9114,261.1,85,100,3.09,CA,1707794897
424,bonthe,7.5264,-12.505,298.67,87,0,1.76,SL,1707794897
425,kodinsk,58.6881,99.1844,255.97,92,100,4.29,RU,1707794897
426,oltinko'l,40.8011,72.1634,279.66,70,83,1.19,UZ,1707794897
427,verdal,63.7933,11.4817,271.17,79,100,3.33,NO,1707794897
428,mount pearl,47.5166,-52.7813,273.68,93,100,5.14,CA,1707794897
429,shani,10.2162,12.062,297.46,15,0,1.76,NG,1707794898
430,revelstoke,50.9832,-118.2023,273.16,100,100,0.0,CA,1707794711
431,afaahiti,-17.75,-149.2833,299.08,90,100,14.79,PF,1707794898
432,barre,44.197,-72.5021,273.41,76,100,0.0,US,1707794898
433,mongo,12.1844,18.693,295.84,9,22,3.29,TD,1707794898
434,tangalle,6.024,80.7911,302.24,63,72,1.45,LK,1707794898
435,forster,-32.1667,152.5167,301.69,66,5,9.09,AU,1707794898
436,sept-iles,50.2001,-66.3821,266.15,72,75,3.6,CA,1707794701
437,oyama,36.3,139.8,285.19,33,0,1.67,JP,1707794898
438,chicoana,-25.1009,-65.5331,292.18,95,100,3.85,AR,1707794899
439,villa gesell,-37.2639,-56.973,290.4,55,3,10.31,AR,1707794899
440,twin falls,42.3505,-114.6445,273.09,86,0,2.06,US,1707794899
441,taraz,42.9,71.3667,271.38,93,100,1.0,KZ,1707794683
442,plouzane,48.3833,-4.6167,282.18,84,100,4.63,FR,1707794786
443,codrington,-38.2667,141.9667,300.44,39,24,9.7,AU,1707794899
444,pangkalpinang,-2.1333,106.1333,300.37,87,100,2.34,ID,1707794899
445,yemetsk,63.4721,41.7941,244.66,100,86,1.82,RU,1707794899
446,pionerskiy,54.9508,20.2275,277.12,97,100,8.79,RU,1707794899
447,guerrero negro,27.9769,-114.0611,288.92,54,0,6.62,MX,1707794899
448,melenki,55.3343,41.6295,269.17,96,100,3.02,RU,1707794900
449,timimoun,29.2639,0.231,287.36,28,0,1.54,DZ,1707794900
450,victoria point,-27.5833,153.3,302.73,58,98,1.79,AU,1707794900
451,teshi old town,5.5836,-0.1072,302.46,89,20,4.12,GH,1707794900
452,smithers,54.7804,-127.1743,268.33,100,20,1.03,CA,1707794900
453,ust'-charyshskaya pristan',52.3934,83.6635,260.41,79,100,5.72,RU,1707794900
454,lae,-6.7221,146.9847,309.52,59,91,2.72,PG,1707794900
455,sao felix do xingu,-6.6447,-51.995,296.14,98,87,1.33,BR,1707794900
456,carmen de apicala,4.1473,-74.7201,299.43,72,99,1.65,CO,1707794900
457,prince rupert,54.3161,-130.3201,278.98,93,20,6.17,CA,1707794900
458,baiti,13.745,-14.7482,299.15,12,0,2.36,SN,1707794901
459,bereeda,11.8704,51.0579,298.69,80,100,5.85,SO,1707794901
460,banff,51.1762,-115.5698,270.36,59,97,1.54,CA,1707794901
461,kayes,14.0,-11.0,300.15,9,0,2.13,ML,1707794901
462,kenai,60.5544,-151.2583,276.2,81,20,2.57,US,1707794901
463,puerto baquerizo moreno,-0.9,-89.6,299.71,84,43,5.2,EC,1707794901
464,gondar,12.6,37.4667,287.86,24,6,1.87,ET,1707794902
465,ankang,32.68,109.0172,288.52,41,0,0.84,CN,1707794902
466,springbok,-29.6643,17.8865,288.48,56,10,0.64,ZA,1707794902
467,fuyu,45.1833,124.8167,274.96,81,0,8.17,CN,1707794902
468,chanute,37.6792,-95.4572,278.21,60,0,2.06,US,1707794902
469,la ronge,55.1001,-105.2842,271.29,74,75,3.09,CA,1707794902
470,tweed heads,-28.1817,153.547,301.17,60,100,5.66,AU,1707794902
471,chernushka,56.5072,56.0766,262.25,95,100,3.73,RU,1707794903
472,margate,51.3813,1.3862,279.09,85,100,1.79,GB,1707794903
473,labytnangi,66.6572,66.4183,237.95,94,12,1.55,RU,1707794903
474,rongelap,11.1635,166.8941,299.54,77,85,9.07,MH,1707794903
475,magdagachi,53.45,125.8,263.51,75,100,2.06,RU,1707794903
476,motueka,-41.1333,173.0167,295.98,59,19,3.56,NZ,1707794903
477,taoudenni,22.6783,-3.9836,297.18,31,0,5.16,ML,1707794903
478,mbanza kongo,-6.267,14.2401,294.78,96,100,1.44,AO,1707794903
479,susuman,62.7833,148.1667,236.47,97,90,0.45,RU,1707794903
480,ad dilam,23.9915,47.1627,284.38,84,0,2.06,SA,1707794904
481,leava,-14.3,-178.1667,302.1,81,99,7.85,WF,1707794904
482,aykhal,66.0,111.5,240.19,97,100,2.96,RU,1707794904
483,copala,16.65,-98.9833,295.95,83,0,1.08,MX,1707794904
484,fundao,-19.9341,-40.4047,298.89,98,5,0.41,BR,1707794904
485,stephenville,32.2207,-98.2023,280.22,57,0,0.0,US,1707794904
486,whangarei,-35.7317,174.3239,297.77,48,13,2.65,NZ,1707794904
487,ola,59.5833,151.2833,253.78,80,57,1.27,RU,1707794605
488,palmerston north,-40.35,175.6167,298.73,63,6,3.58,NZ,1707794905
489,eldorado at santa fe,35.5264,-105.9347,273.4,68,0,2.24,US,1707794905
490,denia,38.8408,0.1057,291.95,57,95,0.89,ES,1707794905
491,lebu,-37.6167,-73.65,287.43,82,0,10.66,CL,1707794905
492,okakarara,-20.5833,17.4333,293.96,70,27,1.79,NA,1707794905
493,puerto pilon,9.3644,-79.7933,300.25,88,89,2.03,PA,1707794905
494,arno,60.1167,18.6333,269.7,95,100,7.15,SE,1707794905
495,suphan buri,14.4742,100.1222,302.73,35,38,2.32,TH,1707794905
496,mirny,62.5353,113.9611,245.4,97,99,1.87,RU,1707794905
497,trujillo,-8.116,-79.03,298.13,73,100,3.09,PE,1707794905
498,minas de marcona,-15.2119,-75.1103,292.86,80,29,4.2,PE,1707794906
499,leh,34.1667,77.5833,261.65,64,85,0.57,IN,1707794906
500,mendoza,-32.8908,-68.8272,295.89,38,0,2.57,AR,1707794906
501,catalina,32.5056,-110.9211,283.76,61,73,0.45,US,1707794906
502,sain alto,23.5833,-103.25,286.15,14,99,2.03,MX,1707794906
503,rzepin,52.3464,14.8323,277.58,93,47,4.06,PL,1707794906
504,slave lake,55.2834,-114.769,271.14,46,75,6.69,CA,1707794745
505,i-n-salah,27.1935,2.4607,293.36,27,0,3.02,DZ,1707794906
506,annau,37.8876,58.516,279.87,65,6,2.06,TM,1707794907
507,agat village,13.3886,144.6585,303.67,66,40,9.77,GU,1707794907
508,petra-dubrava,53.2961,50.3655,273.02,97,100,1.31,RU,1707794907
509,chita,52.0333,113.55,261.09,43,5,4.0,RU,1707794907
510,birjand,32.8663,59.2211,273.41,32,0,3.09,IR,1707794404
511,laojunmiao,39.8333,97.7333,270.12,49,17,2.5,CN,1707794907
512,fauske,67.2588,15.3918,272.17,63,100,6.05,NO,1707794907
513,dolinsk,47.35,142.8,274.11,90,100,3.71,RU,1707794908
514,choele choel,-39.2667,-65.6833,291.1,25,0,5.43,AR,1707794908
515,manokwari,-0.8667,134.0833,301.6,70,100,3.32,ID,1707794908
516,pudasjarvi,65.3833,26.9167,251.75,98,86,2.55,FI,1707794908
517,chibougamau,49.9168,-74.3659,261.94,85,100,1.54,CA,1707794908
518,idri,27.5,13.2667,287.97,47,0,4.15,LY,1707794908
519,yulinshi,38.2906,109.7494,279.89,38,10,2.16,CN,1707794908
520,la cruz,23.9167,-106.9,289.56,65,0,2.31,MX,1707794908
521,khandyga,62.6667,135.6,254.66,90,100,2.19,RU,1707794909
522,ghat,24.9647,10.1728,288.21,38,0,1.07,LY,1707794909
523,buka,40.8108,69.1986,278.71,75,93,1.16,UZ,1707794909
524,vila franca do campo,37.7167,-25.4333,291.42,99,48,9.25,PT,1707794909
525,tralee,52.2704,-9.7026,279.69,83,56,4.22,IE,1707794909
526,choix,26.7092,-108.3219,289.4,26,25,1.3,MX,1707794909
527,mana,5.6592,-53.7767,297.95,91,99,3.87,GF,1707794909
528,sao jose da coroa grande,-8.8978,-35.1478,299.38,84,91,4.46,BR,1707794909
529,yatou,37.15,122.3833,282.31,72,0,7.06,CN,1707794909
530,mogocha,53.7333,119.7667,261.21,65,4,4.61,RU,1707794910
531,walvis bay,-22.9575,14.5053,290.68,88,21,0.0,NA,1707794910
532,ligaya,12.6599,120.8923,301.47,64,73,3.0,PH,1707794910
533,las vegas,36.175,-115.1372,284.35,50,0,3.58,US,1707794258
534,thunder bay,48.4001,-89.3168,263.14,85,0,1.54,CA,1707794779
535,gebeit,21.0667,36.3167,288.56,71,0,0.65,SD,1707794910
536,olinda,-8.0089,-34.8553,301.0,83,75,3.6,BR,1707794638
537,north platte,41.1239,-100.7654,277.03,63,100,2.24,US,1707794910
538,pankrushikha,53.8319,80.3406,257.03,95,100,4.85,RU,1707794911
539,sitamarhi,26.6,85.4833,291.75,38,72,2.33,IN,1707794911
540,safaga,26.7292,33.9365,292.61,43,49,2.17,EG,1707794911
541,adis zemen,12.1167,37.7833,289.18,31,58,0.68,ET,1707794911
542,cidreira,-30.1811,-50.2056,295.9,95,100,2.26,BR,1707794911
543,dzhetygara,52.1908,61.2006,261.06,91,100,6.36,KZ,1707794911
544,carutapera,-1.195,-46.02,298.74,89,91,3.44,BR,1707794911
545,ust'-ordynskiy,52.805,104.7508,258.34,89,100,0.43,RU,1707794911
546,saint-benoit,-21.038,55.7194,301.19,82,50,3.03,RE,1707794911
547,tulun,54.5611,100.5792,257.89,74,100,4.81,RU,1707794912
548,antsiranana,-12.2787,49.2917,297.57,88,40,0.0,MG,1707794912
549,sidney,-33.8679,151.2073,309.01,61,0,9.77,AU,1707794754
550,likisa,-8.6695,125.6875,294.38,82,100,2.58,TL,1707794912
551,lycksele,64.5954,18.6735,243.08,76,92,0.0,SE,1707794718
552,n'zeto,-7.2312,12.8666,301.24,86,100,4.01,AO,1707794912
553,howard springs,-12.497,131.047,299.1,88,100,9.0,AU,1707794912
554,kharabali,47.4196,47.2568,276.65,86,100,3.83,RU,1707794912
555,fort stockton,30.894,-102.8793,285.24,31,0,0.0,US,1707794912
556,cassilandia,-19.1133,-51.7342,296.01,75,16,1.62,BR,1707794867
557,nizhniy odes,63.6445,54.856,252.4,97,99,3.38,RU,1707794913
558,nurota,40.5614,65.6886,277.0,66,89,4.85,UZ,1707794913
559,xianning,29.8833,114.2167,291.25,50,72,2.19,CN,1707794913
560,north battleford,52.7834,-108.2847,265.2,86,75,0.0,CA,1707794913
561,tafuna,-14.3358,-170.72,302.12,94,75,2.06,AS,1707794913
562,revda,56.801,59.9303,263.51,92,100,2.47,RU,1707794913
563,yuzhno-kurilsk,44.0306,145.8556,276.69,70,16,3.48,RU,1707794913
564,chechat,24.7667,75.8833,289.51,44,62,2.37,IN,1707794913
565,pauini,-7.7136,-66.9764,296.65,100,100,1.2,BR,1707794913
566,gaspe,48.8334,-64.4819,269.1,86,75,2.06,CA,1707794913
567,kudamatsu,34.0,131.8667,284.13,61,0,1.98,JP,1707794914
568,katabu,-4.9333,122.5167,303.17,64,97,3.26,ID,1707794619
569,brisas de zicatela,15.8369,-97.0419,300.44,78,0,1.03,MX,1707794914
570,puerto ayacucho,5.6639,-67.6236,301.24,56,85,1.66,VE,1707794914
571,nkhotakota,-12.9274,34.2961,295.63,89,95,3.48,MW,1707794914
572,taunggyi,20.7833,97.0333,294.41,26,39,0.78,MM,1707794914
573,syktyvkar,61.6764,50.8099,252.54,91,40,3.13,RU,1707794914
574,kristiansund,63.1115,7.732,276.51,56,100,3.09,NO,1707794914
575,greenville,35.6127,-77.3663,288.24,98,100,4.12,US,1707794892
576,orahovica donja,44.6531,18.3703,277.42,91,74,1.59,BA,1707794914
577,brak,27.5496,14.2714,288.05,46,0,3.89,LY,1707794914
578,emerald,-23.5333,148.1667,304.45,54,99,3.59,AU,1707794915
579,beypore,11.1833,75.8167,297.73,64,20,4.12,IN,1707794915
580,wladyslawowo,54.7909,18.4009,276.49,96,100,9.26,PL,1707794915
581,ermelo,-26.5333,29.9833,284.84,91,1,1.2,ZA,1707794915
582,siran,40.1894,39.1267,274.92,77,100,2.27,TR,1707794915
583,chake chake,-5.2459,39.7666,299.53,83,100,2.43,TZ,1707794915
584,usinsk,65.9939,57.5281,243.75,98,7,1.79,RU,1707794915
585,buy,58.4786,41.53,250.82,100,99,2.65,RU,1707794915
586,price,39.5994,-110.8107,273.21,74,0,3.09,US,1707794915
587,al hazm,16.1641,44.7769,290.53,57,4,1.44,YE,1707794915
588,fendou,46.65,124.8667,274.7,66,5,7.23,CN,1707794916
589,ruteng,-8.6136,120.4721,292.73,90,100,0.75,ID,1707794916
